TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,TimeDifference
2023-11-09 13:53:11.703,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,763.95605,796.1905,809.0842,769.59705,779.67035,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.094000
2023-11-09 13:53:11.704,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,763.95605,786.1172,810.293,778.86444,786.1172,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:53:11.704,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,772.4176,794.17584,808.68134,794.9817,860.65936,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
2023-11-09 13:53:11.705,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,773.6264,805.8608,804.65204,790.54944,789.7436,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:53:11.706,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,770.0,792.5641,805.05493,787.326,701.9048,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:53:11.706,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,751.4652,783.69965,804.65204,787.326,768.3883,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
2023-11-09 13:53:11.707,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,755.09155,795.38464,804.65204,789.34064,931.1722,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:53:11.707,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,761.53845,802.23444,803.8461,780.07324,858.24176,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
2023-11-09 13:53:11.708,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,757.50916,801.8315,796.5934,770.80585,755.4945,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:53:11.708,0.92959034,0.66141593,0.55170035,0.17558742,0.4937605,0.042945016,0.40244505,-0.045057435,0.19117488,0.089939006,0.2982552,0.20120814,0.5858864,0.1513601,-0.031016426,0.44453588,0.25965196,0.13605459,-0.49142274,0.27041587,765.9707,799.41394,798.20514,782.0879,784.10254,100.0,0.0,-0.16143798828125,0.0621337890625,0.98480224609375,0.785064697265625,-9.159088134765623,-3.282318115234375,387619.0476190476,116774871.7948718,49952087.91208791,71.72405,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
